transaction_id,date,time,store_id,channel,customer_id,item_id,item_name,quantity,unit_price,discount,total_price,payment_method,promo_code,order_datetime,order_date,order_time,order_hour,order_weekday,total_diff
T0000239,2025-06-01,07:46:00,TX001,in_store,C00027,1063,Mango Dragonfruit Refresher,2,4.45,0.0,8.9,card,,2025-06-01 07:46:00,2025-06-01,07:46:00,7,Sunday,0.0
T0000388,2025-06-01,07:47:00,CA005,mobile_app,C00908,1024,Nitro Cold Brew,1,4.95,0.1,4.46,card,,2025-06-01 07:47:00,2025-06-01,07:47:00,7,Sunday,0.0
T0000200,2025-06-01,07:47:00,CA006,in_store,C00029,1098,Cheese & Fruit Protein Box,1,6.25,0.1,5.62,card,,2025-06-01 07:47:00,2025-06-01,07:47:00,7,Sunday,0.0
T0000240,2025-06-01,07:47:00,TX001,in_store,C00968,1026,Cold Brew With Vanilla Sweet Cream Cold Foam,2,5.25,0.05,9.97,card,PSL10,2025-06-01 07:47:00,2025-06-01,07:47:00,7,Sunday,-0.01
T0000083,2025-06-01,07:48:00,NY006,in_store,C00938,1002,Pike Place Roast,2,2.95,0.05,5.61,cash,SUMMER15,2025-06-01 07:48:00,2025-06-01,07:48:00,7,Sunday,0.01
T0000541,2025-06-01,07:48:00,NY007,mobile_app,C00643,1020,Iced Caramel Macchiato,1,5.45,0.05,5.18,card,SUMMER15,2025-06-01 07:48:00,2025-06-01,07:48:00,7,Sunday,0.0
T0000141,2025-06-01,07:48:00,NY009,in_store,C00961,1024,Nitro Cold Brew,1,4.95,0.05,4.7,card,,2025-06-01 07:48:00,2025-06-01,07:48:00,7,Sunday,0.0
T0000552,2025-06-01,07:49:00,NY007,mobile_app,C00353,1067,Dragon Drink,1,4.95,0.0,4.95,cash,NEWAPP5,2025-06-01 07:49:00,2025-06-01,07:49:00,7,Sunday,0.0
T0000315,2025-06-01,07:50:00,CA003,in_store,C00546,1077,Pumpkin Loaf,1,3.25,0.1,2.93,card,,2025-06-01 07:50:00,2025-06-01,07:50:00,7,Sunday,0.01
T0000155,2025-06-01,07:50:00,NY009,in_store,C00246,1071,Bottled Water,2,2.25,0.0,4.5,card,,2025-06-01 07:50:00,2025-06-01,07:50:00,7,Sunday,0.0
T0000480,2025-06-01,07:50:00,CA001,in_store,C00905,1027,Cold Brew With Salted Caramel Cold Foam,2,5.25,0.0,10.5,card,,2025-06-01 07:50:00,2025-06-01,07:50:00,7,Sunday,0.0
T0000089,2025-06-01,07:50:00,NY006,mobile_app,C00459,1100,Sous Vide Egg Bites,1,4.65,0.05,4.42,card,,2025-06-01 07:50:00,2025-06-01,07:50:00,7,Sunday,0.0
T0000407,2025-06-01,07:51:00,CA005,in_store,C00595,1072,Hot Chocolate,2,3.95,0.0,7.9,mobile_pay,NEWAPP5,2025-06-01 07:51:00,2025-06-01,07:51:00,7,Sunday,0.0
T0000122,2025-06-01,07:51:00,NY009,in_store,C00264,1007,Flat White,2,4.95,0.0,9.9,card,PSL10,2025-06-01 07:51:00,2025-06-01,07:51:00,7,Sunday,0.0
T0000062,2025-06-01,07:51:00,NY006,mobile_app,C00346,1032,Iced Peppermint Mocha,1,6.15,0.0,6.15,card,NEWAPP5,2025-06-01 07:51:00,2025-06-01,07:51:00,7,Sunday,0.0
T0000526,2025-06-01,07:51:00,CA001,in_store,C00218,1005,Caffè Latte,2,4.45,0.15,7.57,card,NEWAPP5,2025-06-01 07:51:00,2025-06-01,07:51:00,7,Sunday,0.01
T0000530,2025-06-01,07:52:00,CA001,mobile_app,C00936,1040,Java Chip Frappuccino,1,5.65,0.0,5.65,card,,2025-06-01 07:52:00,2025-06-01,07:52:00,7,Sunday,0.0
T0000195,2025-06-01,07:52:00,CA006,in_store,C00160,1014,Cortado,2,3.45,0.0,6.9,mobile_pay,PSL10,2025-06-01 07:52:00,2025-06-01,07:52:00,7,Sunday,0.0
T0000500,2025-06-01,07:52:00,CA001,mobile_app,C00937,1081,Almond Croissant,1,3.65,0.1,3.29,card,BOGO,2025-06-01 07:52:00,2025-06-01,07:52:00,7,Sunday,0.01
T0000151,2025-06-01,07:53:00,NY009,in_store,C00027,1027,Cold Brew With Salted Caramel Cold Foam,1,5.25,0.0,5.25,card,SUMMER15,2025-06-01 07:53:00,2025-06-01,07:53:00,7,Sunday,0.0
T0000269,2025-06-01,07:54:00,TX001,in_store,C00827,1074,Blueberry Muffin,2,2.95,0.0,5.9,mobile_pay,BOGO,2025-06-01 07:54:00,2025-06-01,07:54:00,7,Sunday,0.0
T0000338,2025-06-01,07:55:00,CA003,in_store,C00838,1010,White Chocolate Mocha,1,5.55,0.0,5.55,card,SUMMER15,2025-06-01 07:55:00,2025-06-01,07:55:00,7,Sunday,0.0
T0000521,2025-06-01,07:56:00,CA001,in_store,C00712,1065,Kiwi Starfruit Refresher,2,4.45,0.1,8.01,card,,2025-06-01 07:56:00,2025-06-01,07:56:00,7,Sunday,0.0
T0000158,2025-06-01,07:56:00,NY009,mobile_app,C00180,1002,Pike Place Roast,2,2.95,0.0,5.9,card,,2025-06-01 07:56:00,2025-06-01,07:56:00,7,Sunday,0.0
T0000377,2025-06-01,07:57:00,CA005,in_store,C00719,1060,Iced Chai Tea Latte,2,4.85,0.0,9.7,mobile_pay,,2025-06-01 07:57:00,2025-06-01,07:57:00,7,Sunday,0.0
T0000253,2025-06-01,07:57:00,TX001,mobile_app,C00194,1098,Cheese & Fruit Protein Box,1,6.25,0.0,6.25,card,NEWAPP5,2025-06-01 07:57:00,2025-06-01,07:57:00,7,Sunday,0.0
T0000038,2025-06-01,07:57:00,TX003,in_store,C00577,1069,Lemonade,1,2.95,0.0,2.95,card,,2025-06-01 07:57:00,2025-06-01,07:57:00,7,Sunday,0.0
T0000450,2025-06-01,07:59:00,NY005,in_store,C00141,1079,Butter Croissant,2,3.25,0.0,6.5,card,,2025-06-01 07:59:00,2025-06-01,07:59:00,7,Sunday,0.0
T0000215,2025-06-01,07:59:00,CA006,in_store,C00068,1043,Strawberries & Crème Frappuccino,2,5.25,0.05,9.97,card,PSL10,2025-06-01 07:59:00,2025-06-01,07:59:00,7,Sunday,-0.01
T0000408,2025-06-01,07:59:00,CA005,in_store,C00326,1005,Caffè Latte,2,4.45,0.0,8.9,card,PSL10,2025-06-01 07:59:00,2025-06-01,07:59:00,7,Sunday,0.0
T0000539,2025-06-01,07:59:00,NY007,mobile_app,C00621,1028,Cold Brew With Pumpkin Cream Cold Foam,1,5.25,0.0,5.25,mobile_pay,SUMMER15,2025-06-01 07:59:00,2025-06-01,07:59:00,7,Sunday,0.0
T0000550,2025-06-01,08:00:00,NY007,mobile_app,C00383,1091,Spinach Feta Wrap,2,4.75,0.0,9.5,card,NEWAPP5,2025-06-01 08:00:00,2025-06-01,08:00:00,8,Sunday,0.0
T0000257,2025-06-01,08:00:00,TX001,in_store,C00593,1097,Pb&J Protein Box,2,5.95,0.0,11.9,mobile_pay,,2025-06-01 08:00:00,2025-06-01,08:00:00,8,Sunday,0.0
T0000296,2025-06-01,08:00:00,TX001,in_store,C00762,1003,Dark Roast,1,2.95,0.0,2.95,cash,NEWAPP5,2025-06-01 08:00:00,2025-06-01,08:00:00,8,Sunday,0.0
T0000046,2025-06-01,08:01:00,TX003,in_store,C00400,1041,White Chocolate Mocha Frappuccino,1,5.75,0.1,5.17,card,BOGO,2025-06-01 08:01:00,2025-06-01,08:01:00,8,Sunday,-0.01
T0000226,2025-06-01,08:01:00,CA006,in_store,C00248,1065,Kiwi Starfruit Refresher,1,4.45,0.05,4.23,card,,2025-06-01 08:01:00,2025-06-01,08:01:00,8,Sunday,0.0
T0000401,2025-06-01,08:01:00,CA005,mobile_app,C00632,1017,Toasted White Chocolate Latte,1,5.05,0.0,5.05,card,,2025-06-01 08:01:00,2025-06-01,08:01:00,8,Sunday,0.0
T0000371,2025-06-01,08:02:00,CA005,in_store,C00915,1086,Cinnamon Swirl Coffee Cake,2,3.45,0.0,6.9,mobile_pay,SUMMER15,2025-06-01 08:02:00,2025-06-01,08:02:00,8,Sunday,0.0
T0000327,2025-06-01,08:03:00,CA003,in_store,C00955,1068,Paradise Drink,1,4.95,0.0,4.95,cash,BOGO,2025-06-01 08:03:00,2025-06-01,08:03:00,8,Sunday,0.0
T0000386,2025-06-01,08:03:00,CA005,in_store,C00261,1092,Impossible Breakfast Sandwich,2,5.25,0.0,10.5,card,,2025-06-01 08:03:00,2025-06-01,08:03:00,8,Sunday,0.0
T0000542,2025-06-01,08:03:00,NY007,in_store,C00791,1094,Turkey Pesto Panini,2,6.95,0.0,13.9,card,SUMMER15,2025-06-01 08:03:00,2025-06-01,08:03:00,8,Sunday,0.0
T0000346,2025-06-01,08:04:00,CA003,mobile_app,C00147,1020,Iced Caramel Macchiato,1,5.45,0.0,5.45,card,NEWAPP5,2025-06-01 08:04:00,2025-06-01,08:04:00,8,Sunday,0.0
T0000496,2025-06-01,08:04:00,CA001,in_store,C00091,1053,Matcha Latte,1,4.95,0.0,4.95,card,,2025-06-01 08:04:00,2025-06-01,08:04:00,8,Sunday,0.0
T0000015,2025-06-01,08:05:00,TX003,in_store,C00475,1002,Pike Place Roast,1,2.95,0.05,2.8,cash,,2025-06-01 08:05:00,2025-06-01,08:05:00,8,Sunday,0.0
T0000546,2025-06-01,08:05:00,NY007,in_store,C00118,1100,Sous Vide Egg Bites,1,4.65,0.0,4.65,card,,2025-06-01 08:05:00,2025-06-01,08:05:00,8,Sunday,0.0
T0000212,2025-06-01,08:06:00,CA006,in_store,C00014,1078,Lemon Loaf,1,3.25,0.0,3.25,cash,SUMMER15,2025-06-01 08:06:00,2025-06-01,08:06:00,8,Sunday,0.0
T0000157,2025-06-01,08:06:00,NY009,in_store,C00434,1031,Peppermint Mocha,2,5.95,0.0,11.9,card,BOGO,2025-06-01 08:06:00,2025-06-01,08:06:00,8,Sunday,0.0
T0000343,2025-06-01,08:06:00,CA003,mobile_app,C00961,1016,Hazelnut Latte,1,4.75,0.0,4.75,card,BOGO,2025-06-01 08:06:00,2025-06-01,08:06:00,8,Sunday,0.0
T0000472,2025-06-01,08:07:00,NY005,in_store,C00245,1044,Vanilla Bean Crème Frappuccino,1,4.95,0.05,4.7,card,SUMMER15,2025-06-01 08:07:00,2025-06-01,08:07:00,8,Sunday,0.0
T0000073,2025-06-01,08:07:00,NY006,in_store,C00230,1086,Cinnamon Swirl Coffee Cake,2,3.45,0.05,6.55,mobile_pay,NEWAPP5,2025-06-01 08:07:00,2025-06-01,08:07:00,8,Sunday,-0.01
T0000018,2025-06-01,08:07:00,TX003,mobile_app,C00943,1008,Caramel Macchiato,2,5.25,0.0,10.5,mobile_pay,,2025-06-01 08:07:00,2025-06-01,08:07:00,8,Sunday,0.0
T0000526,2025-06-01,08:07:00,CA001,in_store,C00218,1024,Nitro Cold Brew,1,4.95,0.05,4.7,card,NEWAPP5,2025-06-01 08:07:00,2025-06-01,08:07:00,8,Sunday,0.0
T0000061,2025-06-01,08:09:00,NY006,in_store,C00166,1067,Dragon Drink,1,4.95,0.0,4.95,card,BOGO,2025-06-01 08:09:00,2025-06-01,08:09:00,8,Sunday,0.0
T0000288,2025-06-01,08:10:00,TX001,mobile_app,C00632,1056,Iced Passion Tango Tea,1,3.25,0.0,3.25,card,,2025-06-01 08:10:00,2025-06-01,08:10:00,8,Sunday,0.0
T0000179,2025-06-01,08:10:00,CA006,mobile_app,C00057,1066,Pink Drink,1,4.95,0.0,4.95,mobile_pay,,2025-06-01 08:10:00,2025-06-01,08:10:00,8,Sunday,0.0
T0000479,2025-06-01,08:10:00,CA001,mobile_app,C00622,1065,Kiwi Starfruit Refresher,2,4.45,0.0,8.9,card,,2025-06-01 08:10:00,2025-06-01,08:10:00,8,Sunday,0.0
T0000185,2025-06-01,08:10:00,CA006,in_store,C00172,1069,Lemonade,2,2.95,0.0,5.9,card,,2025-06-01 08:10:00,2025-06-01,08:10:00,8,Sunday,0.0
T0000254,2025-06-01,08:10:00,TX001,mobile_app,C00921,1021,Iced White Chocolate Mocha,2,5.75,0.0,11.5,card,,2025-06-01 08:10:00,2025-06-01,08:10:00,8,Sunday,0.0
T0000294,2025-06-01,08:10:00,TX001,in_store,C00304,1034,Iced Gingerbread Latte,2,5.85,0.15,9.94,mobile_pay,,2025-06-01 08:10:00,2025-06-01,08:10:00,8,Sunday,0.0
T0000174,2025-06-01,08:10:00,CA006,in_store,C00381,1021,Iced White Chocolate Mocha,2,5.75,0.0,11.5,card,,2025-06-01 08:10:00,2025-06-01,08:10:00,8,Sunday,0.0
T0000153,2025-06-01,08:10:00,NY009,in_store,C00047,1056,Iced Passion Tango Tea,2,3.25,0.0,6.5,card,PSL10,2025-06-01 08:10:00,2025-06-01,08:10:00,8,Sunday,0.0
T0000173,2025-06-01,08:10:00,CA006,in_store,C00226,1004,Caffè Americano,1,3.25,0.0,3.25,cash,,2025-06-01 08:10:00,2025-06-01,08:10:00,8,Sunday,0.0
T0000461,2025-06-01,08:11:00,NY005,mobile_app,C00335,1097,Pb&J Protein Box,2,5.95,0.05,11.3,card,PSL10,2025-06-01 08:11:00,2025-06-01,08:11:00,8,Sunday,0.0
T0000486,2025-06-01,08:11:00,CA001,in_store,C00468,1039,Caramel Frappuccino,1,5.45,0.0,5.45,card,BOGO,2025-06-01 08:11:00,2025-06-01,08:11:00,8,Sunday,0.0
T0000398,2025-06-01,08:12:00,CA005,in_store,C00859,1020,Iced Caramel Macchiato,1,5.45,0.0,5.45,cash,,2025-06-01 08:12:00,2025-06-01,08:12:00,8,Sunday,0.0
T0000295,2025-06-01,08:14:00,TX001,in_store,C00199,1028,Cold Brew With Pumpkin Cream Cold Foam,1,5.25,0.0,5.25,mobile_pay,NEWAPP5,2025-06-01 08:14:00,2025-06-01,08:14:00,8,Sunday,0.0
T0000496,2025-06-01,08:14:00,CA001,in_store,C00091,1085,Cheese Danish,2,3.25,0.0,6.5,card,,2025-06-01 08:14:00,2025-06-01,08:14:00,8,Sunday,0.0
T0000530,2025-06-01,08:15:00,CA001,mobile_app,C00936,1044,Vanilla Bean Crème Frappuccino,1,4.95,0.0,4.95,card,,2025-06-01 08:15:00,2025-06-01,08:15:00,8,Sunday,0.0
T0000303,2025-06-01,08:17:00,CA003,in_store,C00320,1076,Chocolate Chunk Cookie,1,2.95,0.0,2.95,card,PSL10,2025-06-01 08:17:00,2025-06-01,08:17:00,8,Sunday,0.0
T0000260,2025-06-01,08:17:00,TX001,in_store,C00737,1097,Pb&J Protein Box,2,5.95,0.0,11.9,card,BOGO,2025-06-01 08:17:00,2025-06-01,08:17:00,8,Sunday,0.0
T0000300,2025-06-01,08:17:00,CA003,in_store,C00511,1075,Banana Nut Muffin,1,3.15,0.1,2.83,card,,2025-06-01 08:17:00,2025-06-01,08:17:00,8,Sunday,-0.01
T0000550,2025-06-01,08:18:00,NY007,mobile_app,C00383,1064,Pineapple Passionfruit Refresher,2,4.45,0.0,8.9,card,NEWAPP5,2025-06-01 08:18:00,2025-06-01,08:18:00,8,Sunday,0.0
T0000139,2025-06-01,08:19:00,NY009,in_store,C00554,1059,Iced Passion Tango Tea Lemonade,1,3.75,0.0,3.75,mobile_pay,BOGO,2025-06-01 08:19:00,2025-06-01,08:19:00,8,Sunday,0.0
T0000409,2025-06-01,08:19:00,CA005,in_store,C00498,1075,Banana Nut Muffin,2,3.15,0.0,6.3,card,,2025-06-01 08:19:00,2025-06-01,08:19:00,8,Sunday,0.0
T0000387,2025-06-01,08:19:00,CA005,in_store,C00453,1019,Iced Latte,1,4.65,0.0,4.65,card,NEWAPP5,2025-06-01 08:19:00,2025-06-01,08:19:00,8,Sunday,0.0
T0000066,2025-06-01,08:21:00,NY006,in_store,C00674,1033,Gingerbread Latte,1,5.65,0.05,5.37,card,BOGO,2025-06-01 08:21:00,2025-06-01,08:21:00,8,Sunday,0.0
T0000205,2025-06-01,08:21:00,CA006,mobile_app,C00905,1027,Cold Brew With Salted Caramel Cold Foam,2,5.25,0.0,10.5,card,,2025-06-01 08:21:00,2025-06-01,08:21:00,8,Sunday,0.0
T0000555,2025-06-01,08:22:00,NY007,in_store,C00238,1023,Vanilla Sweet Cream Cold Brew,1,4.75,0.05,4.51,card,NEWAPP5,2025-06-01 08:22:00,2025-06-01,08:22:00,8,Sunday,0.0
T0000184,2025-06-01,08:22:00,CA006,in_store,C00019,1053,Matcha Latte,2,4.95,0.1,8.91,card,SUMMER15,2025-06-01 08:22:00,2025-06-01,08:22:00,8,Sunday,0.0
T0000507,2025-06-01,08:22:00,CA001,mobile_app,C00291,1094,Turkey Pesto Panini,2,6.95,0.1,12.51,mobile_pay,,2025-06-01 08:22:00,2025-06-01,08:22:00,8,Sunday,0.0
T0000196,2025-06-01,08:23:00,CA006,mobile_app,C00873,1017,Toasted White Chocolate Latte,1,5.05,0.0,5.05,card,PSL10,2025-06-01 08:23:00,2025-06-01,08:23:00,8,Sunday,0.0
T0000451,2025-06-01,08:24:00,NY005,mobile_app,C00386,1027,Cold Brew With Salted Caramel Cold Foam,2,5.25,0.0,10.5,card,NEWAPP5,2025-06-01 08:24:00,2025-06-01,08:24:00,8,Sunday,0.0
T0000105,2025-06-01,08:24:00,NY006,in_store,C00849,1028,Cold Brew With Pumpkin Cream Cold Foam,1,5.25,0.0,5.25,card,BOGO,2025-06-01 08:24:00,2025-06-01,08:24:00,8,Sunday,0.0
T0000320,2025-06-01,08:24:00,CA003,in_store,C00826,1089,Turkey Bacon Cheddar Sandwich,2,4.65,0.0,9.3,card,BOGO,2025-06-01 08:24:00,2025-06-01,08:24:00,8,Sunday,0.0
T0000145,2025-06-01,08:25:00,NY009,mobile_app,C00377,1080,Chocolate Croissant,1,3.45,0.0,3.45,card,,2025-06-01 08:25:00,2025-06-01,08:25:00,8,Sunday,0.0
T0000153,2025-06-01,08:25:00,NY009,in_store,C00047,1086,Cinnamon Swirl Coffee Cake,1,3.45,0.0,3.45,card,PSL10,2025-06-01 08:25:00,2025-06-01,08:25:00,8,Sunday,0.0
T0000566,2025-06-01,08:25:00,NY007,in_store,C00729,1005,Caffè Latte,1,4.45,0.1,4.0,card,,2025-06-01 08:25:00,2025-06-01,08:25:00,8,Sunday,0.0
T0000497,2025-06-01,08:25:00,CA001,in_store,C00737,1061,Iced Matcha Latte,1,5.15,0.0,5.15,cash,,2025-06-01 08:25:00,2025-06-01,08:25:00,8,Sunday,0.0
T0000190,2025-06-01,08:27:00,CA006,mobile_app,C00991,1040,Java Chip Frappuccino,1,5.65,0.0,5.65,card,NEWAPP5,2025-06-01 08:27:00,2025-06-01,08:27:00,8,Sunday,0.0
T0000137,2025-06-01,08:29:00,NY009,mobile_app,C00102,1078,Lemon Loaf,1,3.25,0.0,3.25,mobile_pay,PSL10,2025-06-01 08:29:00,2025-06-01,08:29:00,8,Sunday,0.0
T0000141,2025-06-01,08:29:00,NY009,in_store,C00961,1001,Blonde Roast,2,2.95,0.0,5.9,card,,2025-06-01 08:29:00,2025-06-01,08:29:00,8,Sunday,0.0
T0000230,2025-06-01,08:30:00,CA006,in_store,C00031,1081,Almond Croissant,1,3.65,0.05,3.47,card,,2025-06-01 08:30:00,2025-06-01,08:30:00,8,Sunday,0.0
T0000145,2025-06-01,08:31:00,NY009,mobile_app,C00377,1007,Flat White,1,4.95,0.0,4.95,card,,2025-06-01 08:31:00,2025-06-01,08:31:00,8,Sunday,0.0
T0000276,2025-06-01,08:31:00,TX001,mobile_app,C00549,1092,Impossible Breakfast Sandwich,2,5.25,0.0,10.5,card,PSL10,2025-06-01 08:31:00,2025-06-01,08:31:00,8,Sunday,0.0
T0000344,2025-06-01,08:31:00,CA003,in_store,C00379,1059,Iced Passion Tango Tea Lemonade,1,3.75,0.0,3.75,card,,2025-06-01 08:31:00,2025-06-01,08:31:00,8,Sunday,0.0
T0000538,2025-06-01,08:31:00,NY007,in_store,C00658,1059,Iced Passion Tango Tea Lemonade,2,3.75,0.0,7.5,card,PSL10,2025-06-01 08:31:00,2025-06-01,08:31:00,8,Sunday,0.0
T0000245,2025-06-01,08:31:00,TX001,mobile_app,C00266,1086,Cinnamon Swirl Coffee Cake,2,3.45,0.0,6.9,card,SUMMER15,2025-06-01 08:31:00,2025-06-01,08:31:00,8,Sunday,0.0
T0000100,2025-06-01,08:31:00,NY006,in_store,C00569,1021,Iced White Chocolate Mocha,2,5.75,0.0,11.5,mobile_pay,SUMMER15,2025-06-01 08:31:00,2025-06-01,08:31:00,8,Sunday,0.0
T0000458,2025-06-01,08:32:00,NY005,mobile_app,C00171,1011,Espresso,2,2.65,0.0,5.3,mobile_pay,,2025-06-01 08:32:00,2025-06-01,08:32:00,8,Sunday,0.0
T0000568,2025-06-01,08:33:00,NY007,in_store,C00870,1085,Cheese Danish,1,3.25,0.1,2.93,card,,2025-06-01 08:33:00,2025-06-01,08:33:00,8,Sunday,0.01
T0000386,2025-06-01,08:33:00,CA005,in_store,C00261,1043,Strawberries & Crème Frappuccino,1,5.25,0.0,5.25,card,,2025-06-01 08:33:00,2025-06-01,08:33:00,8,Sunday,0.0
T0000154,2025-06-01,08:33:00,NY009,in_store,C00161,1065,Kiwi Starfruit Refresher,1,4.45,0.0,4.45,card,BOGO,2025-06-01 08:33:00,2025-06-01,08:33:00,8,Sunday,0.0
T0000394,2025-06-01,08:34:00,CA005,in_store,C00598,1065,Kiwi Starfruit Refresher,1,4.45,0.1,4.0,card,,2025-06-01 08:34:00,2025-06-01,08:34:00,8,Sunday,0.0
T0000131,2025-06-01,08:34:00,NY009,in_store,C00432,1072,Hot Chocolate,2,3.95,0.0,7.9,card,NEWAPP5,2025-06-01 08:34:00,2025-06-01,08:34:00,8,Sunday,0.0
T0000223,2025-06-01,08:35:00,CA006,in_store,C00571,1034,Iced Gingerbread Latte,2,5.85,0.0,11.7,card,,2025-06-01 08:35:00,2025-06-01,08:35:00,8,Sunday,0.0
T0000103,2025-06-01,08:36:00,NY006,in_store,C00323,1064,Pineapple Passionfruit Refresher,1,4.45,0.0,4.45,card,SUMMER15,2025-06-01 08:36:00,2025-06-01,08:36:00,8,Sunday,0.0
T0000015,2025-06-01,08:36:00,TX003,in_store,C00475,1056,Iced Passion Tango Tea,2,3.25,0.0,6.5,cash,,2025-06-01 08:36:00,2025-06-01,08:36:00,8,Sunday,0.0
T0000186,2025-06-01,08:36:00,CA006,in_store,C00298,1076,Chocolate Chunk Cookie,2,2.95,0.0,5.9,mobile_pay,,2025-06-01 08:36:00,2025-06-01,08:36:00,8,Sunday,0.0
T0000445,2025-06-01,08:36:00,NY005,in_store,C00804,1042,Matcha Crème Frappuccino,1,5.45,0.1,4.91,card,NEWAPP5,2025-06-01 08:36:00,2025-06-01,08:36:00,8,Sunday,0.01
T0000270,2025-06-01,08:36:00,TX001,in_store,C00979,1073,Steamed Milk,2,2.65,0.0,5.3,card,PSL10,2025-06-01 08:36:00,2025-06-01,08:36:00,8,Sunday,0.0
T0000333,2025-06-01,08:38:00,CA003,in_store,C00066,1038,Mocha Frappuccino,2,5.45,0.0,10.9,card,BOGO,2025-06-01 08:38:00,2025-06-01,08:38:00,8,Sunday,0.0
T0000002,2025-06-01,08:39:00,TX003,in_store,C00412,1002,Pike Place Roast,2,2.95,0.1,5.31,card,NEWAPP5,2025-06-01 08:39:00,2025-06-01,08:39:00,8,Sunday,0.0
T0000286,2025-06-01,08:39:00,TX001,in_store,C00177,1086,Cinnamon Swirl Coffee Cake,1,3.45,0.0,3.45,card,,2025-06-01 08:39:00,2025-06-01,08:39:00,8,Sunday,0.0
T0000045,2025-06-01,08:41:00,TX003,in_store,C00304,1005,Caffè Latte,2,4.45,0.0,8.9,cash,NEWAPP5,2025-06-01 08:41:00,2025-06-01,08:41:00,8,Sunday,0.0
T0000533,2025-06-01,08:41:00,NY007,in_store,C00099,1063,Mango Dragonfruit Refresher,1,4.45,0.05,4.23,card,NEWAPP5,2025-06-01 08:41:00,2025-06-01,08:41:00,8,Sunday,0.0
T0000051,2025-06-01,08:41:00,TX003,in_store,C00826,1070,Spindrift Sparkling Water,1,2.75,0.0,2.75,cash,NEWAPP5,2025-06-01 08:41:00,2025-06-01,08:41:00,8,Sunday,0.0
T0000258,2025-06-01,08:42:00,TX001,mobile_app,C00802,1070,Spindrift Sparkling Water,1,2.75,0.0,2.75,card,,2025-06-01 08:42:00,2025-06-01,08:42:00,8,Sunday,0.0
T0000023,2025-06-01,08:42:00,TX003,mobile_app,C00344,1028,Cold Brew With Pumpkin Cream Cold Foam,2,5.25,0.0,10.5,mobile_pay,NEWAPP5,2025-06-01 08:42:00,2025-06-01,08:42:00,8,Sunday,0.0
T0000326,2025-06-01,08:43:00,CA003,mobile_app,C00798,1058,Iced Green Tea Lemonade,2,3.75,0.0,7.5,mobile_pay,BOGO,2025-06-01 08:43:00,2025-06-01,08:43:00,8,Sunday,0.0
T0000094,2025-06-01,08:43:00,NY006,in_store,C00872,1082,Everything Bagel,1,2.45,0.1,2.21,card,NEWAPP5,2025-06-01 08:43:00,2025-06-01,08:43:00,8,Sunday,0.01
T0000327,2025-06-01,08:43:00,CA003,in_store,C00955,1043,Strawberries & Crème Frappuccino,2,5.25,0.0,10.5,cash,BOGO,2025-06-01 08:43:00,2025-06-01,08:43:00,8,Sunday,0.0
T0000016,2025-06-01,08:43:00,TX003,mobile_app,C00282,1042,Matcha Crème Frappuccino,2,5.45,0.05,10.36,cash,,2025-06-01 08:43:00,2025-06-01,08:43:00,8,Sunday,0.0
T0000441,2025-06-01,08:44:00,NY005,in_store,C00340,1009,Mocha,1,5.15,0.0,5.15,cash,,2025-06-01 08:44:00,2025-06-01,08:44:00,8,Sunday,0.0
T0000359,2025-06-01,08:44:00,CA003,mobile_app,C00393,1075,Banana Nut Muffin,1,3.15,0.15,2.68,card,,2025-06-01 08:44:00,2025-06-01,08:44:00,8,Sunday,0.0
T0000016,2025-06-01,08:45:00,TX003,mobile_app,C00282,1098,Cheese & Fruit Protein Box,2,6.25,0.0,12.5,cash,,2025-06-01 08:45:00,2025-06-01,08:45:00,8,Sunday,0.0
T0000416,2025-06-01,08:45:00,NY005,in_store,C00786,1077,Pumpkin Loaf,1,3.25,0.0,3.25,card,NEWAPP5,2025-06-01 08:45:00,2025-06-01,08:45:00,8,Sunday,0.0
T0000418,2025-06-01,08:47:00,NY005,in_store,C00191,1090,Ham & Swiss Croissant,2,4.25,0.0,8.5,card,SUMMER15,2025-06-01 08:47:00,2025-06-01,08:47:00,8,Sunday,0.0
T0000548,2025-06-01,08:48:00,NY007,in_store,C00226,1017,Toasted White Chocolate Latte,1,5.05,0.05,4.8,card,SUMMER15,2025-06-01 08:48:00,2025-06-01,08:48:00,8,Sunday,0.0
T0000558,2025-06-01,08:49:00,NY007,in_store,C00509,1062,Strawberry Açaí Refresher,2,4.45,0.05,8.46,cash,,2025-06-01 08:49:00,2025-06-01,08:49:00,8,Sunday,0.0
T0000348,2025-06-01,08:50:00,CA003,in_store,C00756,1093,Roasted Tomato Mozzarella Panini,2,6.25,0.0,12.5,card,,2025-06-01 08:50:00,2025-06-01,08:50:00,8,Sunday,0.0
T0000524,2025-06-01,08:50:00,CA001,in_store,C00421,1083,Plain Bagel,2,2.25,0.0,4.5,cash,NEWAPP5,2025-06-01 08:50:00,2025-06-01,08:50:00,8,Sunday,0.0
T0000061,2025-06-01,08:51:00,NY006,in_store,C00166,1073,Steamed Milk,1,2.65,0.0,2.65,card,BOGO,2025-06-01 08:51:00,2025-06-01,08:51:00,8,Sunday,0.0
T0000249,2025-06-01,08:52:00,TX001,mobile_app,C00803,1020,Iced Caramel Macchiato,1,5.45,0.0,5.45,card,SUMMER15,2025-06-01 08:52:00,2025-06-01,08:52:00,8,Sunday,0.0
